statement_id,file_name,file_path,line,statement_type,statement_text_or_paraphrase,scope,v5_compatible,needs_repair
S0303,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,426,0.75 constant justification,"Q_{\Delta D}=0.74670767<0.75,",theorem_or_unspecified,True,False
S0304,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,439,continuous/discrete scope statement,| candidate | \(Q_{\rm R2Q}\) | \(Q_{\Delta D}\) | \(E_\theta\) |,candidate_set,True,False
S0305,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,443,0.75 constant justification,| `hexc_00040` | 0.75685966 | 0.74670767 | -1617.0683 |,theorem_or_unspecified,True,False
S0306,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,455,continuous/discrete scope statement,Positive endpoint rows satisfy:,theorem_or_unspecified,True,False
S0307,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,483,0.75 constant justification,Q_{\rm R2Q}\le0.305<0.75.,theorem_or_unspecified,True,False
S0308,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,498,0.75 constant justification,Q_{\rm R2Q}\le0.75.,theorem_or_unspecified,True,False
S0309,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,504,subthreshold non-obstruction statement,"\text{negative subthreshold rows}=145,",theorem_or_unspecified,True,False
S0310,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,508,subthreshold non-obstruction statement,"\text{post-}P_0\text{ negative subthreshold rows}=21,",theorem_or_unspecified,True,False
S0311,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,512,subthreshold non-obstruction statement,\text{surviving unrepaid negative subthreshold rows}=0.,theorem_or_unspecified,True,False
S0312,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,537,0.75 constant justification,"E_\theta<0,\ Q_{\rm R2Q}\le0.75",theorem_or_unspecified,True,False
S0313,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,643,certificate result statement,in the audited row set.,candidate_set,True,False
S0314,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,647,certificate result statement,## 12. Finite Certificates,theorem_or_unspecified,True,False
S0315,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,649,certificate result statement,Finite certificates remain part of the proof/certificate stack.,theorem_or_unspecified,True,False
S0316,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,655,subthreshold non-obstruction statement,3. finite negative subthreshold rows;,theorem_or_unspecified,True,False
S0317,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,659,certificate result statement,Known finite/certificate rows or families mentioned in this stack include:,theorem_or_unspecified,True,False
S0318,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,670,certificate result statement,- Short high-weight certificate set:,theorem_or_unspecified,True,False
S0319,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,680,subthreshold non-obstruction statement,- finite-zone negative subthreshold rows:,theorem_or_unspecified,True,False
S0320,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,686,certificate result statement,A separate finite certificate index should collect these.,theorem_or_unspecified,True,False
S0321,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,691,certificate result statement,Prime_Mesh_R2Q_FiniteCertificate_Index_v1.md,theorem_or_unspecified,True,False
S0322,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,726,0.75 constant justification,Q_{\rm R2Q}\le0.305<0.75.,theorem_or_unspecified,True,False
S0323,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,729,direct threshold sign compatibility,6. Direct threshold sign:,theorem_or_unspecified,True,False
S0324,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,731,0.75 constant justification,Q_{\rm R2Q}>0.75,theorem_or_unspecified,True,False
S0325,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,736,subthreshold non-obstruction statement,7. Negative subthreshold O2:,theorem_or_unspecified,True,False
S0326,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,738,0.75 constant justification,"E_\theta<0,\ Q_{\rm R2Q}\le0.75",theorem_or_unspecified,True,False
S0327,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,755,first-crossing obstruction definition,"10. Therefore the local row-level obstruction system has no positive threshold, no surviving unrepaid negative subthreshold obstruction, no B3 tail accumulation, and no neutral leftover.",theorem_or_unspecified,True,False
S0328,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,755,subthreshold non-obstruction statement,"10. Therefore the local row-level obstruction system has no positive threshold, no surviving unrepaid negative subthreshold obstruction, no B3 tail accumulation, and no neutral leftover.",theorem_or_unspecified,True,False
S0329,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,769,continuous/discrete scope statement,The Prime Mesh/R2Q program aims to show that the local R2Q obstruction system prevents first crossing / forbidden endpoint behavior sufficient to imply the RH-scale bound.,theorem_or_unspecified,True,False
S0330,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,771,certificate result statement,This final step remains conditional on the correctness of the global bridge from the audited local row stack to the classical global statement.,candidate_set,True,False
S0331,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,777,certificate result statement,The following are closed in the audited/certificate stack:,candidate_set,True,False
S0332,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,781,certificate result statement,| H-Exc | closed sampled-grid/certificate |,theorem_or_unspecified,True,False
S0333,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,782,certificate result statement,| PrimeShockBridge | closed sampled-grid/certificate |,theorem_or_unspecified,True,False
S0334,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,783,direct threshold sign compatibility,| Direct threshold sign | closed |,theorem_or_unspecified,True,False
S0335,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,784,0.75 constant justification,| Positive harmlessness | closed with \(0.305<0.75\) |,theorem_or_unspecified,True,False
S0336,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,788,certificate result statement,"| finite-zone rows | certificate-covered, but need final index |",theorem_or_unspecified,True,False
S0337,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,799,certificate result statement,1. **FiniteCertificate Index**,theorem_or_unspecified,True,False
S0338,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,800,certificate result statement,- collect every finite/certificate row and family;,theorem_or_unspecified,True,False
S0339,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,808,certificate result statement,"- convert the conditional assembly into clean definitions, lemmas, theorem statements, and proof/certificate references.",theorem_or_unspecified,True,False
S0340,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,811,certificate result statement,- replace finite certificates with symbolic lemmas where possible;,theorem_or_unspecified,True,False
S0341,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,823,certificate result statement,"\text{Final conditional RH assembly, local obstruction stack closed in audited/certificate form.}",candidate_set,True,False
S0342,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,848,certificate result statement,\text{all finite certificates replaced by symbolic proofs.},theorem_or_unspecified,True,False
S0343,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,856,certificate result statement,Prime_Mesh_R2Q_FiniteCertificate_Index_v1.md,theorem_or_unspecified,True,False
S0344,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,863,certificate result statement,"\text{collect all finite/certificate rows, source files, margins, reconstruction checks, and closure roles.}",theorem_or_unspecified,True,False
S0345,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,887,certificate result statement,The local R2Q obstruction stack is closed in the audited/certificate layer.,candidate_set,True,False
S0346,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\docs\conceptual\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,889,certificate result statement,"The final RH result remains conditional on the global bridge from this local obstruction stack to the classical RH criterion, and on acceptance/reproducibility of the finite certificate components.",theorem_or_unspecified,True,False
